date,rating,review_text,helpful_count
2026-08-05 15:34:13,1,"Not able to add external file for tracking. Tried several times on clicking Save, it is showing ""Something went wrong.""",0
2026-08-05 11:54:53,1,Poor experience. They lent me money on pledged mutual funds. I linked my account for auto emi pay but they never deduct any amount in Autopay and charging penalty and interests every month. also no option for pre payment of my dues. It's a trap to lose money. I am taking this to the consumer forum or maybe SEBI to address these fraudsters.,1
2026-08-05 11:32:21,5,😶🙅plz don't use for trading my trade amount 84rs after sell trade full amount puls 3rs charges 0 charges told my overall add 155rs for trading but end of the day 37rs only withdrew,0
2026-08-05 11:13:06,1,fraud application he ye payment ziyada payment show karke sare payment khatam kardeti he login ke sath lone scam,0
2026-08-05 06:01:24,5,"I love the recent changes that you guys brought in. 1. I hold multiple accounts and the family dashboard is very helpful. Kudos to the analyst who designed it. 2. Showing tax calculation before selling now makes me not to rush into booking profits. 3. Portfolio stats are now good. Needs: 1. Easier way to login and buy/sell from multiple accounts. In Kite, I use password and mpin/fingerprint to authenticate into my family account. OTP is not friendly. 2. Portfolio, buy/sell advisors.",0
2026-08-05 05:06:51,1,Cheater company you cannot Utilise your Cashback reward for payment of your Bills or Recharge,0
2026-08-04 18:47:34,4,"User Friendly, many options. I liked the net worth calculator feature.",0
2026-08-04 13:48:10,2,"Smooth and fast UI. One suggestion: Can't see XIRR against individual US STOCKS, it only shows the XIRR against total stock value but not against each US STOCK. Kindly add the xirr details against INDIVIDUAL US STOCKS too.",0
2026-08-04 13:10:26,5,"Honestly didn’t expect this level of improvement! The app is soo✨ much faster now and feels way more stable and consistent. I actually enjoy using it again 🎯 Before, syncing would constantly interrupt and lock the app, making simple actions feel slow and annoying. It was frustrating how stopping an entry would add extra seconds. Now it responds instantly, flows naturally, and feels far more refined, making daily use smooth and stress-free 👍",0
2026-08-04 09:19:53,4,"This app tracks the expenses, assets and liabilities to the full extent. However, it would be better to track the insurances via policy numbers.",0
2026-08-04 08:15:30,5,it was an excellent platform for mutual fund and stock markets ☺️,0
2026-08-04 06:23:22,2,thanks for my last suggestion done. my next suggestion is jab bhi kici index se share ki detail dekho or back karo to directly bahar ho jate hai phir se index kholna padta hai.and last pls don't size bold and big kar digiye,0
2026-08-04 05:29:37,5,very good platform all better clearly mentioned for your wishes sir,0
2026-08-04 05:26:22,3,"recently, a scroll is given at the top of the page which is very disturbing and annoying, unable to concentrate on page as the scrolling moves fastly and disturbing. please remove that scrolling patch on the top which moves like train.",1
2026-08-04 03:19:12,2,"useless...no granular analysis...it shows only urF list, invested amount and current value..which I already know",0
2026-08-04 03:07:53,4,"Latest update spoile the fun, now can't see the profit and loss calender as it was visible earlier for each category...pls bring that option again",3
2026-08-03 18:17:36,5,I have been using this app and in intraday order in fno sl tl not work while in delivery this option work precisely and also 5 rupees per order rule this is awesome looking forward to trade with you guys keep this up and today while the market has big gap up it suddenly no syncing price correctly please optimize,0
